reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
f9f4fcb1-6131-462e-94d2-ae048c539940,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa baru langganan langsung gak bisa, error , tolong dong",5,0,24.12.16.23,2025-01-09 10:42:37,,,24.12.16.23
90e80187-aa48-46c7-bcd0-0a1b11152e11,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong ya demi kebaikan, ada yang harus di perbaiki yaitu kode error terus jadi kesusahan semua udah di lakuin terus lebih gampang login di website ketimbang aplikasi nya jujur kangen disney+ awal awal kemunculan nya ga bermasalah dan harga nya terjangkau",5,0,,2025-01-09 07:50:51,,,
39c66cbb-ad53-4f8e-93e6-226b88e02c47,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dulu makan banget data tapi resolusi sama pilihan film nya banyak,,sekarang semua harus berlangganan jadi uninstal deh😭",2,0,12.4.4,2025-01-09 06:40:09,,,12.4.4
24cdcc62-a768-4320-8e8e-0b59d73732b6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"uday download tpi blm cobaa, gtw sama ga kaya Netflix",5,0,,2025-01-09 05:17:12,,,
98631954-1581-4e89-9ccc-0706b6fae159,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"loading terus suka log out sendiri, ujung2 nya error, yg disalahin jaringan padahal jaringan bagus",1,2,24.12.16.23,2025-01-08 14:02:03,"Hai Fannysa, mohon maaf atas ketidaknyamanan yang terjadi. Mohon untuk mengirimkan nomor telepon berlangganan Disney+ Hotstar, merek, model, versi OS dari perangkat, versi aplikasi, foto/video pendek dari kendala, dan nama provider internet ke email kami disneyplus.id@hotstar.com. Terima kasih.",2025-01-09 09:05:21,24.12.16.23
e9d6174b-0259-4e2d-9487-debcc405c5c5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi nya bagus banget di mana saya fans Disney lagi Btw semangat hadapin orang yang ngaku ngaku apk nya ngelag TPI mereka gak lihat kondisi hp kentang mereka dluan,5,0,24.12.16.23,2025-01-08 11:47:50,,,24.12.16.23
955e3478-bb83-48c9-ad7d-d23a06bc8aa1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Beli langganan yang satu tahun uang sudah di ambil tapi masih aj suruh berlanganan lagi ga bisa di akses selalu error gimana ini kirim email ga di bales-bales saya merasa di rugikan.....,5,219,24.12.16.23,2025-01-08 08:49:22,,,24.12.16.23
fd5a83d5-d948-448e-95b9-b2888fd900ea,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apk,1,0,,2025-01-07 20:54:02,"Hai! Kami memohon maaf atas ketidaknyamanannya. Kami mengerti pentingnya kelancaran mengakses aplikasi Disney+ Hotstar. Mohon kerja samanya mengirimkan nomor telepon, nama provider jaringan, merek, tipe, OS versi perangkat, versi aplikasi Disney+ Hostar dan foto error ke email disneyplus.id@hotstar.com untuk bantuan lebih lanjut. Terima kasih.",2025-01-08 04:15:24,
ba4b5896-c9a9-4540-a664-8d441d3c6d96,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kode verifikasinya udah benar, tapi error terus",1,0,24.12.16.23,2025-01-07 11:51:11,"Hai Marben, mohon maaf atas ketidaknyamanannya. Mohon kirimkan email kepada kami di disneyplus.id@hotstar.com dengan nomor telepon langganan kamu, detail perangkat (merek, model & versi OS), versi Aplikasi Disney+ Hotstar, nama penyedia jaringan internet, dan screenshot kendala yang dialami sehingga kami dapat membantu kamu. Terima kasih.",2025-01-08 07:02:20,24.12.16.23
8e235c3a-0d69-4b1c-b0f2-d3878a535270,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolol, ngebug terus",1,0,24.12.16.23,2025-01-07 11:01:06,"Hi, kami memohon maaf atas ketidaknyamanan yang dialami. Silahkan email kami di disneyplus.id@hotstar.com disertai nomor telepon terdaftar, info perangkat yang digunakan (merek, model), versi OS dan screenshot kendala agar kami dapat menindak lanjutinya. Terima kasih.",2025-01-08 06:32:55,24.12.16.23
038f71a6-295f-4197-828e-9533ea7bc24b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Subtitle terlalu kecil, bikin sakit mata kalo nonton di hp",2,0,24.12.16.23,2025-01-07 04:09:57,"Hai Uzie, mohon maaf atas ketidaknyamanannya. Kami saat ini belum memiliki fitur pengaturan ukuran subtitle. Akan tetapi, kamu dapat mencoba menggantinya melalui pengaturan pada perangkat yang digunakan. Terima kasih.",2025-01-07 09:21:10,24.12.16.23
89b247e2-0222-4b4d-bad1-904544501812,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cara stop berlangganan gimana ya,3,0,24.12.16.23,2025-01-07 01:56:47,"Hai! Kami mengerti keinginan kamu untuk dapat berhenti berlangganan. Agar kami dapat membantu melakukan pemeriksaan, mohon email ke disneyplus.id@hotstar.com disertai dengan nomor telepon yang terdaftar di Disney+ Hotstar serta screenshot bukti pembayaran dari merchant/bank lengkap dengan ID Transaksinya. Terima kasih.",2025-01-07 09:37:16,24.12.16.23
39cd981d-8612-4c85-b431-f49bddfce4b8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong saya ingin refund, setelah berlangganan tidak bisa nonton alias muter2 terus ( loading ) padahal jaringan bagus",1,1,24.12.16.23,2025-01-07 00:55:33,"Hai Johan, mohon maaf atas ketidaknyamanan yang terjadi. Mohon untuk mengirimkan nomor telepon berlangganan Disney+ Hotstar, merek, model, versi OS dari perangkat, versi aplikasi, foto/video pendek dari kendala, judul konten (season & episode), dan nama provider internet ke email kami disneyplus.id@hotstar.com. Terima kasih.",2025-01-07 09:01:19,24.12.16.23
c21f543e-74f2-4d16-b1d4-31349e7fc288,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kecewa masa prabayar skrg jd gbsa nonton Indonesia idol,1,0,,2025-01-06 15:47:59,,,
fd89084f-80ba-4ade-90d7-f08f6971b406,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi nya tidk bisa di daftarr,1,0,24.12.16.23,2025-01-06 12:09:51,"Hai, mohon maaf atas ketidaknyamanannya. Kamu dapat mengirimkan nomor telepon berlangganan Disney+ Hotstar, merek & model perangkat, versi OS, versi aplikasi, video pendek dari kendala, dan nama provider internet ke email kami Disneyplus.id@hotstar.com. Terima kasih.",2025-01-07 09:21:11,24.12.16.23
c80d1e5f-b1cf-4825-b2b1-8382ddf1f4e4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat mengecewakan apk ini.,1,0,,2025-01-06 11:59:01,"Hai! Kami memohon maaf atas ketidaknyamanannya. Kami mengerti pentingnya kelancaran mengakses aplikasi Disney+ Hotstar. Mohon kerja samanya mengirimkan nomor telepon, nama provider jaringan, merek, tipe, OS versi perangkat, versi aplikasi Disney+ Hostar dan foto error ke email disneyplus.id@hotstar.com untuk bantuan lebih lanjut. Terima kasih.",2025-01-07 06:04:05,
8b299282-e86f-475b-b91f-3a31687fdf2e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagimana mau nonton semua harus bayar pas udah bayar eh malah eorror BALIKI UANG KU TOLOL DAYLAH CAPEK,1,0,,2025-01-06 10:36:11,"Hai! Kami memohon maaf atas ketidaknyamanannya. Kami mengerti pentingnya kelancaran mengakses Disney+ Hotstar. Mohon kirimkan nomor telepon, nama provider, merek, tipe, OS versi perangkat, versi aplikasi Disney+ Hostar dan foto error ke email disneyplus.id@hotstar.com untuk bantuan lanjut. Terima kasih.",2025-01-07 06:39:39,
3bae554f-b761-474f-bb38-3ca88183e308,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"HATI2 BUAT YANG NIAT BERLANGGANAN DISNEY, KARNA SANGAT SULIT KEMBALI DISAAT INGIN PEMBERHENTIAN BERLANGGANAN , SAYA SUDAH MELAKUKAN TAHAP PEMBERHENTIAN BERLANGGANAN DISNEY PLUS HINGGA SAYA YAKINI 2X DAN SUDAH SAYA HAPUS APLIKASI DISNEYPUN, NAMUN TETAP TAGIHAN SENILAI RP. 799.000. MASUK KE KARTU KREDIT SAYA, SAYA MERASA SANGAT DIRUGIKAN DAN KECEWA. BURUKNYA APLIKASI INI TDK MENYENDIAKAN LIVE CHAT COSTUMER UTK FAST RESPON 😡👎👎👎👎",1,1,24.12.16.23,2025-01-06 01:59:27,,,24.12.16.23
8c05aa94-bfce-4d07-afcb-15032bb76094,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Jelek banget mending Netflix,1,0,24.12.16.23,2025-01-05 14:07:15,,,24.12.16.23
e22ee1f4-9f33-4fb0-9bb0-8c5437b814fe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi lemottt,1,0,,2025-01-05 12:34:55,"Hai, Kami mohon maaf atas kendala yang dialami. Terkait dengan kendala saat menonton, silakan kirimkan rinciannya melalui email ke disneyplus.id@hotstar.com disertai dengan nomor telepon, merek/tipe & versi OS perangkat, versi aplikasi Disney+ Hotstar, foto kendala, judul konten, dan nama provider jaringan, agar dapat kami periksa. Terima kasih.",2025-01-06 08:55:15,
c426d6d6-d7ac-4725-893e-313e2be48af6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,susah banget buat login,1,0,24.12.16.23,2025-01-05 12:32:54,"Hai Agus, kami mengerti atas ketidaknyamanannya. Mohon kirimkan rinciannya ke email disneyplus.id@hotstar.com disertai nomor telepon kamu yang terdaftar di Disney+ Hotstar, merek, model, dan versi OS perangkat, versi aplikasi Disney+ Hotstar, foto/video pendek kendala, dan nama provider internet kamu untuk bantuan lebih lanjut. Terima kasih.",2025-01-06 09:49:25,24.12.16.23
a988e5da-9e49-4806-bef6-4da07a03e986,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tidak lebih baik dari Netflix, tidak bisa nonton di tv, juga download nya 2 hari hilang tak bisa diputar ofline",3,1,24.12.16.23,2025-01-05 09:45:21,"Hai! Kami mohon maaf atas ketidaknyamanannya. Agar kami dapat membantu melakukan pemeriksaan, mohon email ke disneyplus.id@hotstar.com disertai dengan nomor telepon yang terdaftar di Disney+ Hotstar, merek, tipe & versi OS perangkat, versi Aplikasi Disney+ Hotstar, foto kendala, dan nama provider jaringan internet yang di gunakan. Terima kasih.",2025-01-06 07:37:57,24.12.16.23
14628c26-2018-46e7-9126-47f5e36a0fd8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi error gk jelas, gk bisa di pake mohon di perbaiki tidak support ke s24 ultra ya?",1,1,24.12.16.23,2025-01-05 07:30:46,"Hai Susi, mohon maaf atas ketidaknyamanan yang terjadi. Mohon untuk mengirimkan nomor telepon berlangganan Disney+ Hotstar, merek, model, versi OS dari perangkat, versi aplikasi, foto/video pendek dari kendala, dan nama provider internet ke email kami disneyplus.id@hotstar.com. Terima kasih.",2025-01-05 09:35:55,24.12.16.23
9b03082c-306f-4de3-8c2a-bb133b30c252,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,more expensive.,1,0,,2025-01-05 07:13:45,,,
7d29a547-9564-4178-91ab-990802589a08,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"baru pertama download harus berlangganan setiap film yang mau di putar,,dimana sih yang gk ada berlangganan nya biar kita bisa nonton.. udah langganan 65.000 katanya belum bisa muter filmnya...aneh nhi aplikasi Disney...",1,0,,2025-01-05 03:51:31,"Hai Khazana, mohon maaf atas ketidaknyamanannya. Mohon kirimkan email kepada kami di disneyplus.id@hotstar.com dengan nomor telepon langganan kamu, bukti pembayaran lengkap dengan ID Transaksi dari merchant/bank terkait, dan screenshot kendala yang dialami sehingga kami dapat membantu kamu. Terima kasih.",2025-01-05 06:46:50,
00dbab2e-ca71-4df7-b038-6bc4f7e9e416,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gimana nih min, malam ini saya berlangganan. Login bs, tp pas mau di setel filmnya kenapa kembali kehalaman depan dan diarahkan berlangganan. Tlg diperbaikilah",1,9,24.12.16.23,2025-01-04 13:33:13,"Hai, mohon maaf atas ketidaknyamanannya. Kamu dapat mengirimkan nomor telepon berlangganan Disney+ Hotstar, foto dari kendala yang dialami, dan juga foto dari bukti pembayarannya ke email kami Disneyplus.id@hotstar.com. Terima kasih.",2025-01-05 07:18:11,24.12.16.23
f7a5427d-5497-44dc-a37e-d99d5d7da555,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pas lagi nonton sering ngelag² sendiri padahal jaringan lagi bagus, percuma harga mirip-mirip platform sebelah tapi kualitasny begini",1,2,24.12.16.23,2025-01-04 12:20:55,"Hai! Kami memohon maaf atas ketidaknyamanannya. Kami mengerti pentingnya kelancaran menonton konten Disney+ Hotstar. Mohon mengirimkan nomor telepon, nama provider jaringan, merek, tipe, OS versi perangkat, versi aplikasi Disney+ Hostar, konten berkendala dan foto error ke email disneyplus.id@hotstar.com untuk bantuan lebih lanjut. Terima kasih.",2025-01-05 06:34:11,24.12.16.23
57ddd782-92e8-469f-8b32-b95db61af0b0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apk nya apaan dh gniat?,1,0,,2025-01-04 11:38:30,,,
04d0f207-8399-4b31-b01b-fa17c8d35d11,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apa sihhh masa harus bayar dan juga daftar ny ga bisa² padahal udah peke email atau nomer udah berulang² kali aku daftar tetep aja ga bisa gimana si tolol,1,1,24.12.16.23,2025-01-04 02:19:40,"Hai Putri, mohon maaf atas ketidaknyamanannya. Mohon untuk mengirimkan nomor telepon berlangganan Disney+ Hotstar, merek, model, versi OS dari perangkat, versi aplikasi, foto/video pendek dari kendala, metode pembayaran, dan nama provider internet ke email kami disneyplus.id@hotstar.com. Terima kasih.",2025-01-04 09:52:30,24.12.16.23
565e25f2-b273-4510-ab5a-90206ae4cb84,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sungguh bagus dan oke gan,5,0,,2025-01-03 18:29:51,,,
1387ddf0-f0de-417d-86af-8837ea922354,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kdrama the light in your eyes tiba tiba gak ada, padahal tadi siang baru ditonton, aneh, uda bayar",1,0,24.12.16.23,2025-01-03 13:56:21,,,24.12.16.23
a81d7ca2-dcca-4a43-8506-4e3289e106e3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ew,1,0,,2025-01-03 13:08:05,,,
c7d39603-04a6-4656-91ea-035d1a36f430,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,LGBT mulu,1,0,,2025-01-03 10:57:10,,,
c2a4ba09-0d3d-4cdd-8404-50f065f7dc4d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mau login aja susah banget, eror mulu. tolong dibenerin aplikasinya.",1,0,24.12.16.23,2025-01-03 07:38:23,"Hai, mohon maaf atas ketidaknyamanannya. Kamu dapat mengirimkan nomor telepon berlangganan Disney+ Hotstar, merek & model perangkat, versi OS, versi aplikasi, video pendek dari kendala, dan nama provider internet ke email kami Disneyplus.id@hotstar.com. Terima kasih.",2025-01-04 07:20:04,24.12.16.23
ab4ef70e-5195-400d-861c-01fecc803f22,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat menarik sekali,5,0,,2025-01-03 06:27:17,,,
c29ababf-c74f-4662-9eaa-06a124577f52,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Banyak film banyak bobaa,1,0,12.4.7,2025-01-03 03:15:59,,,12.4.7
b64c7f4e-9b85-4171-acdc-bac350aa0e5a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,please fixed,1,0,24.12.16.23,2025-01-03 02:43:10,,,24.12.16.23
787659a6-8f54-4151-83a7-8800c42af970,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muahalllnya gak ketulungan,1,1,12.4.1,2025-01-02 23:18:11,,,12.4.1
b59af077-a14e-4e24-8d0c-564381469569,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Film nya ga lengkap,1,0,24.12.16.23,2025-01-02 15:45:33,,,24.12.16.23
02ac7425-b360-45aa-ad42-677a555d4e02,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"apk nya jelek jadi nyesel beli nya, padahal jaringan lancar tapi pas nonton lag terus",1,4,24.12.16.23,2025-01-02 13:02:12,"Hai Lutfi, mohon maaf atas ketidaknyamanannya. Kamu dapat mengirimkan nomor telepon berlangganan Disney+ Hotstar, model perangkat, versi OS, versi aplikasi Disney+ Hotstar, video pendek dari kendala, nama konten, & nama provider ke email kami Disneyplus.id@hotstar.com. Terima kasih.",2025-01-02 14:37:30,24.12.16.23
9f537676-35e5-489c-b4c8-39ba88064977,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Jelek🤮,1,0,,2025-01-02 10:19:10,,,
025435d2-c417-4e41-b22d-9708a9dde470,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya sudah download dan juga sudah bayar tapi belum bisa nonton apapun. Tolong segera diperbaiki,1,2,24.12.16.23,2025-01-01 21:05:48,"Hai Laras, kami mohon maaf atas ketidaknyamanannya. Mohon informasikan kepada kami rincian kendala kamu melalui email di disneyplus.id@hotstar.com beserta nomor telepon yang terdaftar di Disney+ Hotstar, foto kendala, dan screenshot bukti pembayaran dari bank/merchant yang mencantumkan ID Transaksi yang lengkap. Terima kasih.",2025-01-02 10:27:45,24.12.16.23
4454cb77-8f24-4958-942c-7de6c54a6512,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasinya bagus, harganya hampir sama kayak Netflix. Filmnya bagus-bagus, sekeluarga puas nonton am aplikasi Disney+. Trimakasih Disney.",5,6,24.12.16.23,2025-01-01 15:01:27,,,24.12.16.23
b26979bc-9f50-4151-9fcc-41498fdd33c4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Jelek,1,0,,2025-01-01 10:57:18,,,
e1a3bd4f-0c07-4da3-a57c-ea62733369b4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,respon penanganan masalahnya cepat sudah tidak black screen lagi bagus bagus lanjutkan,5,3,24.12.16.23,2025-01-01 10:54:05,,,24.12.16.23
595b43d6-a2b1-46a1-9a7d-52c7281e0b02,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya sudah kasih bintang 5, jadi Tolong dubbing film Deadpool & Wolverine kebahasa Indonesian pliss🙏........... karna aku suka film itu🙂‍↕️",5,0,24.12.16.23,2025-01-01 09:09:34,,,24.12.16.23
db1e6f84-502a-4455-8595-8397a8d616c4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa susah sekali loginnya. Padahal sudah dapat kode otp tapi tidak bisa masuk.,1,2,24.12.16.23,2025-01-01 07:44:30,"Hai Shilfina, mohon maaf atas ketidaknyamanannya. Kamu dapat mengirimkan nomor telepon berlangganan Disney+ Hotstar, merek & model perangkat, versi OS, versi aplikasi, video pendek dari kendala, & nama provider ke email kami Disneyplus.id@hotstar.com. Terima kasih.",2025-01-01 14:44:15,24.12.16.23
aa44c2e6-7bfe-4c6d-ade1-fcc098c855c1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong perbaiki akses film MARVEL tidak muncul film nya,1,0,24.12.16.23,2025-01-01 04:29:16,,,24.12.16.23
7a109cba-e55c-4b22-a37a-ea16c87d1d63,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Berhenti berlangganan karena semua konten barunya harus ada WOKE agenda nya,1,0,12.4.1,2025-01-01 02:43:51,,,12.4.1
bb8b82b6-6004-4145-ac3c-dd9480c396b4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Vidionya tidak bisa diputar..,1,0,24.12.16.23,2025-01-01 02:21:01,"Hai, mohon maaf atas ketidaknyamanannya. Kamu dapat mengirimkan nomor telepon berlangganan Disney+ Hotstar, merek & model perangkat, versi OS, versi aplikasi, video pendek dari kendala, judul konten, dan nama provider internet ke email kami Disneyplus.id@hotstar.com. Terima kasih.",2025-01-01 07:26:20,24.12.16.23
9f0f3a39-f137-4f20-af85-8696995843ab,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya mau login error tulisannya ERR_UM-092. Sudah coba kirim email komplain namun tidak ada balasan.,1,0,,2025-01-01 01:56:19,"Hai, mohon maaf atas ketidaknyamanan yang terjadi. Mohon untuk mengirimkan nomor telepon berlangganan Disney+ Hotstar, merek, model perangkat, versi OS dari perangkat yang digunakan, versi aplikasi, foto/video pendek dari kendala, dan nama provider internet ke email kami disneyplus.id@hotstar.com. Terima kasih.",2025-01-01 09:04:45,
